processing_timestamp,file_name,model_version,client_name,opportunity_id,primary_market,deal_owner_ae,cluster,scenario_name,ci_ref_finance,executive_summary,alignment_with_ve_corporate_goals,win_retain_strategy,key_benefits,key_commercial_concerns,other_factors,deal_term,has_existing_vd_portfolio,existing_vd_portfolio_contract_end_date,qtr_beginning,qtr_ending,break_clause_year,client_full_name,client_address,client_notice_address,cw_number,fy_number,bid_identifier,has_existing_cia_with_client,has_pif_submitted,vdc_name,existing_oct_l12m_pv_eur,existing_oct_l12m_txn_count,existing_aft_l12m_pv_eur,existing_aft_l12m_txn_count,origin_market,client_ype,enabler_name,aft_irf,oct_irf,fx_eur_usd,fx_eur_gbp,domestic_metrics,intra_eea_metrics,intra_non_eea_metrics,inter_metrics,oct_pp_aa_dom_tt,oct_pp_aa_intra_eea_euro_tt,oct_pp_aa_intra_eea_non_euro_tt,oct_pp_aa_intra_non_eea_tt,oct_pp_aa_inter_tt,oct_pp_aa_dom_uc,oct_pp_aa_intra_eea_euro_uc,oct_pp_aa_intra_eea_non_euro_uc,oct_pp_aa_intra_non_eea_uc,oct_pp_aa_inter_uc,oct_fd_dom_tt,oct_fd_intra_eea_euro_tt,oct_fd_intra_eea_non_euro_tt,oct_fd_intra_non_eea_tt,oct_fd_inter_tt,oct_fd_dom_uc,oct_fd_intra_eea_euro_uc,oct_fd_intra_eea_non_euro_uc,oct_fd_intra_non_eea_uc,oct_fd_inter_uc,aft_pp_aa_dom_tt,aft_pp_aa_intra_eea_euro_tt,aft_pp_aa_intra_eea_non_euro_tt,aft_pp_aa_intra_non_eea_tt,aft_pp_aa_inter_tt,aft_pp_aa_dom_uc,aft_pp_aa_intra_eea_euro_uc,aft_pp_aa_intra_eea_non_euro_uc,aft_pp_aa_intra_non_eea_uc,aft_pp_aa_inter_uc,aft_fd_la_dom_tt,aft_fd_la_intra_eea_tt,aft_fd_la_intra_non_eea_tt,aft_fd_la_inter_tt,aft_fd_la_dom_uc,aft_fd_la_intra_eea_uc,aft_fd_la_intra_non_eea_uc,aft_fd_la_inter_uc,discount_option_type,discount_option_pct,upfront_cash_earned_out,upfront_vik_gross_including_vat_earned_out,fixed_support_earned_out,vik_support_gross_including_vat_earned_out,split_over_ride_pct,intra_eea_euro_metrics,intra_eea_non_euro_metrics,oct_dest_net_issuing_yield,aft_orig_market_net_issuing_yield,domestic_metrics_6,intra_eea_metrics_6,intra_non_eea_metrics_6,inter_metrics_6,oct_pp_aa_intra_eea_tt,oct_pp_aa_intra_eea_uc,oct_fd_intra_eea_tt,oct_fd_intra_eea_uc,aft_dom_tt,aft_intra_eea_tt,aft_intra_non_eea_tt,aft_inter_tt,aft_dom_uc,aft_intra_eea_uc,aft_intra_non_eea_uc,aft_inter_uc
2026-04-22T17:16:46Z,Speedy - Visa Direct - Latest Pricing vJan26 AuoContract v2.xlsm,vJan26,Speedy,OPP-001137557,Poland,Johnny Graham,Central Eastern Europe,MLS,FY26_351,"Speedy is a high growth Acquirer owned by Centrue, recognised by the Financial Times as one of Europe's fastest growing companies. Speedy (EU) and Financial House (UK) are related entites, both owned by Centrue. Speedy is looking for support to accelerate their payouts and remittance volumes for their merchants, which includes Jeton, a remitter also owned by the Centrue group.   Speedy has a network of existing merchants who they also want to roll out FD use-cases too. ","Speedy wants Visa Direct to accelerate their XB money movement business, which aligns with Visa's XB growth strategy ","To win the deal, Visa would look to help the client integrate and launch their solution, as well as provide a volume based discount on XB OCTs. The client has flagged that as they have an existing book of merchants, they do not require an upfront or VIK, and would instead prefer to receive the volume based XB discount instead. ","Unlocks a Remitter, as well as  merchant clients.  Speedy currently processes payouts via SEPA, SEPA Instant and SWIFT. Estimated current volume is 3.5 - 4.0 million transactions over the past 12 months, with an average value of EUR150 domestic / EUR120 intra EEA. Jeton has processed an average 3.5 - 4.0 million remittance payouts in the same period. ","Low risk opportunity, with established remitter client to help drive volumes. Client is incentivised from Day 1 to drive volumes. ","The client wants to have an identical deal to Financial House, with the same start date and condition, so that they can ensure they can manage both consistently. ",5,No,,2026-04-01 00:00:00,2031-03-31 00:00:00,0,SPEEDY AG SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,"PLAC KONESERA, 12, 03-73, Warsaw",As above,,FY26_351,10093324,,,,,,,,EEA,Acquirer (F.I.),TBC,Rack,Rack,1.1734,0.87268,"150, 150, 150, , , , 1",,"100, 100, 100, , 0.85, , 1","100, 100, 100, , 0.65, , 1","7488.000000000001, 28599.999999999996, 34319.99999999999, 41183.99999999999, 49420.79999999999",", , , , ","44928.00000000001, 171600, 205920, 247104, 296524.8",", , , , ","321984.00000000006, 1229800, 1475760, 1770912, 2125094.4","Person2Person(P2P), , , ","Person2Person(P2P), , , ","Person2Person(P2P), , , ",", , , ","Person2Person(P2P), , , ","161280.00000000003, 616000, 739200, 887040, 1064448",", , , , ","33696.00000000001, 128699.99999999999, 154439.99999999997, 185327.99999999997, 222393.59999999995",", , , , ","41184.00000000001, 157300, 188760, 226512, 271814.39999999997","PayrollDisbursements, , , ","PayrollDisbursements, , , ","PayrollDisbursements, , , ",", , , ","PayrollDisbursements, , , ","87500, 109375, 136718.75, 170898.4375, 213623.046875","25000, 31250, 39062.5, 48828.125, 61035.15625","6250, 7812.5, 9765.625, 12207.03125, 15258.7890625",", , , , ","6250, 7812.5, 9765.625, 12207.03125, 15258.7890625","Person2Person(P2P), , , ","Person2Person(P2P), , , ","Person2Person(P2P), , , ",", , , ","Person2Person(P2P), , , ",", , , , ",", , , , ",", , , , ",", , , , ",", , , ",", , , ",", , , ",", , , ","Option 2 (Only XB OCTs, tiered discount)",0,"-50000, , , , ",", , , , ",", , , , ",", , , , ","0, 0, 0, 0, 0, 0, 0, 0, 0","120, 120, 120, , , , 1","120, 120, 120, , 0.65, , 1","0.5, 0.45, 0.405, 0.36450000000000005, 0.32805000000000006, 0.2952450000000001, 0.2657205000000001, 0.23914845000000007, 0.21523360500000008, 0.19371024450000007","0.5, 0.45, 0.405, 0.36450000000000005, 0.32805000000000006, 0.2952450000000001, 0.2657205000000001, 0.23914845000000007, 0.21523360500000008, 0.19371024450000007",,,,,,,,,,,,,,,,
